"","t1","t4","t5","t2","t3"
"3056","0","1","0","0","0"
"3057","0","0","0","0","1"
"3058","1","0","1","0","1"
"3059","1","1","1","1","1"
"3060","0","1","0","0","1"
"3061","0","1","0","1","0"
"3062","1","1","1","0","1"
"3063","0","1","1","1","1"
"3064","0","0","1","0","1"
"3065","1","1","1","1","1"
"3066","0","1","1","1","1"
"3067","0","1","1","1","1"
"3068","1","0","0","0","1"
"3069","0","0","0","0","1"
"3070","1","0","0","1","1"
"3071","1","0","1","0","1"
"3072","0","0","0","1","1"
"3073","1","0","0","0","0"
"3074","1","1","1","0","1"
"3075","0","1","1","1","0"
"3076","1","1","1","1","1"
"3077","1","1","1","1","1"
"3078","0","1","0","1","1"
"3079","1","1","1","1","0"
"3080","0","1","1","1","1"
"3081","0","0","0","0","0"
"3082","1","0","1","0","0"
"3083","0","1","0","1","1"
"3084","0","0","1","0","0"
"3085","0","0","1","1","1"
"3086","0","0","1","0","0"
"3087","1","1","1","0","1"
"3088","0","0","1","0","0"
"3089","0","1","0","0","1"
"3090","0","0","1","1","0"
"3091","0","1","0","1","0"
"3092","0","1","1","1","1"
"3093","1","0","0","1","0"
"3094","0","1","0","0","0"
"3095","1","0","0","0","0"
"3096","0","1","1","1","1"
"3097","0","0","1","1","1"
"3098","0","0","1","0","0"
"3099","1","1","1","0","0"
"3100","0","1","1","1","1"
"3101","1","1","1","1","1"
"3102","1","1","1","1","1"
"3103","1","1","1","1","1"
"3104","1","1","1","1","1"
"3105","0","1","1","1","1"
"3106","1","1","0","0","0"
"3107","1","1","1","1","1"
"3108","1","0","1","1","1"
"3109","1","1","1","0","1"
"3110","1","0","0","0","1"
"3111","1","0","0","0","0"
"3112","0","0","1","1","1"
"3113","0","0","0","1","0"
"3114","0","1","1","1","1"
"3115","1","0","1","0","0"
"3116","0","0","0","1","1"
"3117","0","1","1","0","0"
"3118","1","1","0","0","1"
"3119","0","1","1","1","1"
"3120","0","1","1","1","1"
"3121","1","1","1","1","1"
"3122","1","1","1","1","1"
"3123","1","0","0","0","0"
"3124","0","0","1","1","1"
"3125","0","1","1","0","1"
"3126","1","1","1","1","1"
"3127","1","1","1","1","1"
"3128","0","0","0","1","1"
"3129","1","1","1","1","1"
"3130","1","1","1","1","1"
"3131","0","0","0","1","1"
"3132","1","0","0","0","1"
"3133","0","0","1","1","0"
"3134","0","0","1","1","0"
"3135","0","0","0","0","0"
"3136","1","0","0","0","1"
"3137","0","1","0","0","0"
"3138","1","0","1","1","0"
"3139","1","0","0","1","0"
"3140","0","1","1","1","1"
"3141","1","1","1","1","1"
"3142","1","1","0","0","0"
"3143","1","0","0","0","1"
"3144","0","0","1","0","0"
"3145","1","0","0","1","0"
"3146","1","0","1","1","1"
"3147","1","1","1","1","1"
"3148","1","1","0","1","1"
"3149","1","0","0","0","0"
"3150","0","0","1","1","0"
"3151","1","0","0","0","0"
"3152","0","0","0","0","0"
"3153","0","0","0","0","0"
"3154","1","0","0","0","0"
"3155","0","1","0","1","0"
"3156","1","0","1","0","1"
"3157","1","0","0","0","0"
"3158","1","1","0","1","0"
"3159","0","0","1","1","1"
"3160","0","0","0","0","0"
"3161","1","1","1","1","0"
"3162","0","0","0","0","0"
"3163","0","1","1","1","1"
"3164","1","0","0","1","0"
"3165","1","1","1","0","1"
"3166","0","1","0","0","0"
"3167","1","1","1","1","1"
"3168","1","0","1","1","0"
"3169","1","1","0","1","1"
"3170","1","1","1","1","0"
"3171","1","1","1","1","0"
"3172","0","0","1","1","1"
"3173","0","1","1","0","0"
"3174","0","0","0","0","0"
"3175","1","1","1","1","0"
"3176","0","1","1","0","0"
"3177","0","1","1","1","1"
"3178","0","1","1","1","1"
"3179","1","0","0","1","0"
"3180","0","1","1","1","1"
"3181","1","1","1","1","1"
"3182","0","0","0","0","0"
"3183","0","0","0","1","0"
"3184","1","0","0","1","0"
"3185","1","0","1","0","0"
"3186","1","0","0","1","0"
"3187","1","1","1","1","1"
"3188","0","1","1","1","1"
"3189","0","0","0","1","0"
"3190","1","0","0","1","1"
"3191","0","1","1","1","0"
"3192","0","1","0","0","0"
"3193","1","0","1","0","1"
"3194","1","0","0","1","0"
"3195","0","1","1","1","1"
"3196","1","1","0","1","0"
"3197","1","1","1","1","1"
"3198","0","0","1","0","1"
"3199","0","0","0","1","1"
"3200","0","1","0","1","1"
"3201","1","1","1","1","1"
"3202","0","0","0","1","0"
"3203","1","1","1","1","1"
"3204","1","1","1","1","1"
"3205","0","0","1","1","1"
"3206","0","0","0","0","0"
"3207","0","1","0","1","0"
"3208","1","0","0","1","1"
"3209","1","1","1","1","1"
"3210","0","1","0","1","1"
"3211","1","1","0","0","0"
"3212","1","1","1","1","1"
"3213","0","0","0","0","0"
"3214","1","0","1","0","0"
"3215","0","1","0","0","0"
"3216","1","1","1","1","1"
"3217","1","0","1","0","1"
"3218","1","1","0","1","0"
"3219","1","1","0","0","1"
"3220","1","0","1","1","0"
"3221","1","0","0","0","0"
"3222","0","0","1","1","1"
"3223","0","1","1","1","1"
"3224","0","1","0","0","0"
"3225","1","1","1","0","1"
"3226","1","1","0","0","0"
"3227","1","0","0","0","0"
"3228","0","1","1","0","1"
"3229","1","0","1","1","1"
"3230","1","0","0","0","1"
"3231","1","1","0","0","1"
"3232","1","0","0","1","0"
"3233","1","1","0","1","0"
"3234","1","0","1","0","0"
"3235","0","0","0","0","1"
"3236","1","1","0","1","1"
"3237","0","1","0","1","0"
"3238","1","1","1","1","1"
"3239","0","1","1","0","0"
"3240","1","0","1","1","1"
"3241","1","0","1","1","1"
"3242","1","1","0","0","0"
"3243","0","0","1","1","1"
"3244","0","0","1","1","1"
"3245","1","0","0","0","1"
"3246","0","0","0","0","0"
"3247","0","1","0","0","0"
"3248","1","0","1","0","0"
"3249","0","1","1","1","1"
"3250","0","0","0","1","0"
"3251","1","1","0","0","1"
"3252","1","1","1","0","1"
"3253","1","0","1","1","1"
"3254","1","1","0","0","0"
"3255","1","1","0","1","0"
"3256","0","0","1","1","1"
"3257","1","1","1","0","1"
"3258","1","1","0","0","0"
"3259","0","1","0","1","0"
"3260","1","0","0","1","1"
"3261","1","0","0","1","0"
"3262","1","1","0","0","1"
"3263","1","1","0","1","0"
"3264","1","0","0","0","0"
"3265","1","0","0","0","1"
"3266","0","1","1","1","1"
"3267","0","0","0","1","1"
"3268","1","0","1","0","0"
"3269","0","0","0","0","0"
"3270","0","0","0","0","1"
"3271","1","0","1","1","1"
"3272","1","0","1","1","1"
"3273","0","0","0","0","0"
"3274","1","1","1","1","1"
"3275","1","0","0","0","0"
"3276","1","1","1","1","1"
"3277","0","1","1","1","1"
"3278","0","1","1","0","1"
"3279","1","0","0","0","0"
"3280","0","0","0","0","0"
"3281","0","0","1","0","0"
"3282","1","1","1","1","1"
"3283","1","1","1","1","1"
"3284","1","0","0","1","0"
"3285","0","1","1","0","1"
"3286","0","1","1","1","0"
"3287","1","1","1","1","0"
"3288","1","1","1","1","1"
"3289","1","0","0","0","0"
"3290","1","1","0","1","1"
"3291","1","1","0","0","0"
"3292","0","1","1","1","1"
"3293","0","0","0","0","0"
"3294","1","1","0","1","1"
"3295","1","1","1","1","1"
"3296","1","1","0","0","0"
"3297","0","0","1","0","0"
"3298","1","1","1","1","1"
"3299","1","1","0","0","1"
"3300","1","1","1","1","1"
"3301","1","0","0","0","0"
"3302","1","0","0","0","1"
"3303","0","0","1","1","1"
"3304","1","1","1","1","1"
"3305","1","1","1","1","1"
"3306","1","0","0","0","0"
"3307","1","0","1","0","1"
"3308","0","0","1","1","1"
"3309","1","1","0","0","1"
"3310","1","1","1","1","1"
"3311","1","0","1","1","1"
"3312","1","1","1","1","1"
"3313","0","1","1","0","1"
"3314","1","1","0","1","0"
"3315","0","0","0","0","1"
"3316","1","0","1","0","1"
"3317","1","1","0","0","0"
"3318","0","0","0","0","0"
"3319","0","1","0","1","1"
"3320","0","1","0","1","1"
"3321","1","1","0","0","0"
"3322","0","0","1","0","0"
"3323","1","1","1","1","1"
"3324","0","1","0","0","0"
"3325","0","1","1","1","1"
"3326","1","0","1","0","1"
"3327","1","1","1","1","1"
"3328","1","0","1","0","0"
"3329","1","1","0","1","0"
"3330","1","0","1","0","0"
"3331","1","1","1","1","1"
"3332","0","1","0","0","0"
"3333","0","0","1","1","0"
"3334","0","1","1","1","1"
"3335","1","0","1","1","1"
"3336","1","0","1","1","1"
"3337","0","1","0","0","1"
"3338","1","1","1","1","1"
"3339","0","0","1","1","1"
"3340","1","0","1","1","1"
"3341","0","1","1","1","0"
"3342","1","1","1","1","1"
"3343","1","0","1","1","1"
"3344","0","1","1","1","1"
"3345","1","1","0","1","0"
"3346","0","0","1","1","0"
"3347","1","1","1","1","0"
"3348","1","0","0","0","0"
"3349","0","1","1","1","1"
"3350","0","0","0","1","0"
"3351","1","1","1","1","1"
"3352","1","1","1","1","1"
"3353","0","1","1","1","1"
"3354","0","0","0","0","1"
"3355","1","0","0","0","0"
"3356","0","0","0","0","0"
"3357","1","1","1","0","1"
"3358","1","1","0","0","1"
"3359","1","0","1","0","1"
"3360","0","1","1","1","0"
"3361","1","0","1","1","0"
"3362","0","0","1","0","0"
"3363","1","1","1","1","1"
"3364","1","1","0","0","0"
"3365","0","0","0","0","0"
"3366","1","1","1","1","1"
"3367","1","1","0","0","0"
"3368","1","1","1","1","1"
"3369","0","0","1","1","1"
"3370","0","0","0","0","1"
"3371","0","0","0","0","0"
"3372","0","0","1","1","1"
"3373","0","0","0","0","0"
"3374","1","0","0","0","0"
"3375","0","1","0","0","0"
"3376","0","1","0","0","0"
"3377","0","0","1","0","0"
"3378","0","1","1","0","1"
"3379","1","0","0","1","1"
"3380","0","0","0","0","0"
"3381","1","1","1","1","0"
"3382","0","0","1","1","0"
"3383","0","0","1","0","0"
"3384","1","1","1","1","1"
"3385","1","1","0","0","1"
"3386","1","1","1","0","0"
"3387","1","1","0","1","0"
"3388","0","0","1","0","0"
"3389","1","1","0","1","0"
"3390","1","1","1","0","0"
"3391","0","1","1","1","1"
"3392","0","0","1","1","0"
"3393","0","1","0","0","0"
"3394","1","0","0","0","0"
"3395","1","1","0","1","0"
"3396","1","0","1","1","0"
"3397","0","0","1","0","1"
"3398","1","1","0","0","1"
"3399","1","1","0","0","0"
"3400","0","0","1","0","0"
"3401","1","1","0","1","0"
"3402","0","0","0","0","0"
"3403","0","0","1","0","0"
"3404","0","0","0","0","0"
"3405","1","0","1","0","1"
"3406","0","0","1","0","0"
"3407","0","0","1","1","1"
"3408","0","1","0","0","0"
"3409","1","1","0","0","0"
"3410","1","0","0","1","0"
"3411","0","1","0","0","1"
"3412","1","1","0","0","0"
"3413","0","1","1","1","1"
"3414","0","0","1","1","1"
"3415","0","0","1","1","1"
"3416","1","0","1","1","0"
"3417","0","1","0","0","0"
"3418","1","0","1","1","0"
"3419","0","0","1","1","0"
"3420","1","1","1","1","1"
"3421","1","0","1","1","1"
"3422","0","1","0","0","0"
"3423","1","0","0","0","0"
"3424","0","1","1","1","1"
"3425","0","1","1","0","1"
"3426","1","0","0","1","1"
"3427","1","0","1","1","1"
"3428","1","0","1","1","1"
"3429","1","0","0","0","0"
"3430","0","1","1","1","1"
"3431","0","1","0","0","0"
"3432","1","0","1","1","0"
"3433","1","1","0","0","0"
"3434","1","1","1","1","1"
"3435","1","1","1","1","1"
"3436","1","1","0","1","0"
"3437","1","1","1","1","1"
"3438","0","1","0","0","0"
"3439","0","0","1","1","1"
"3440","1","1","1","1","0"
"3441","0","1","1","1","1"
"3442","0","1","1","1","0"
"3443","1","1","1","1","1"
"3444","0","1","1","1","1"
"3445","0","1","1","1","1"
"3446","1","1","1","0","1"
"3447","1","0","1","0","0"
"3448","1","1","0","0","0"
"3449","1","1","0","0","0"
"3450","0","1","0","0","1"
"3451","1","1","1","1","1"
"3452","0","0","1","1","1"
"3453","1","1","1","0","0"
"3454","1","1","1","1","1"
"3455","1","1","0","0","0"
"3456","1","1","1","0","0"
"3457","0","1","1","1","1"
"3458","1","0","1","0","1"
"3459","1","0","1","1","1"
"3460","0","1","1","1","0"
"3461","0","0","0","0","0"
"3462","0","1","0","0","1"
"3463","1","1","1","0","0"
"3464","0","0","0","0","0"
"3465","0","1","1","1","1"
"3466","0","0","1","0","1"
"3467","1","0","0","0","1"
"3468","1","1","1","1","1"
"3469","0","0","1","1","1"
"3470","0","1","1","1","1"
"3471","0","1","0","1","1"
"3472","0","1","1","0","1"
"3473","0","1","0","1","0"
"3474","0","0","1","0","0"
"3475","1","0","0","1","1"
"3476","1","0","0","0","0"
"3477","1","0","1","0","1"
"3478","1","1","1","0","1"
"3479","0","0","1","0","0"
"3480","1","1","1","0","0"
"3481","0","0","1","1","1"
"3482","1","1","1","1","1"
"3483","0","0","1","0","0"
"3484","1","1","0","0","0"
"3485","1","1","0","0","0"
"3486","0","1","1","0","0"
"3487","1","0","0","1","1"
"3488","1","1","0","0","1"
"3489","1","1","1","1","1"
"3490","1","1","1","1","1"
"3491","0","0","0","1","1"
"3492","0","1","1","1","0"
"3493","1","0","1","1","1"
"3494","1","0","1","1","1"
"3495","0","1","0","1","0"
"3496","1","1","0","1","1"
"3497","1","0","1","0","1"
"3498","0","0","1","1","0"
"3499","0","0","1","1","0"
"3500","0","0","0","1","0"
"3501","1","0","0","0","1"
"3502","0","0","1","0","0"
"3503","0","1","0","0","0"
"3504","0","0","0","1","0"
"3505","0","0","1","0","0"
"3506","1","0","1","1","1"
"3507","0","1","0","1","0"
"3508","1","0","1","1","1"
"3509","0","1","0","0","1"
"3510","0","0","1","0","0"
"3511","1","1","1","0","0"
"3512","1","0","0","0","1"
"3513","1","1","0","1","1"
"3514","1","1","1","1","1"
"3515","0","0","0","0","0"
"3516","0","1","1","0","0"
"3517","0","1","1","1","1"
"3518","0","1","1","1","0"
"3519","0","1","1","0","1"
"3520","0","0","0","1","0"
"3521","1","0","1","0","1"
"3522","0","1","1","1","1"
"3523","1","1","0","0","1"
"3524","0","1","1","1","1"
"3525","0","1","1","1","0"
"3526","1","1","0","0","0"
"3527","0","1","1","1","0"
"3528","0","0","0","0","1"
"3529","1","1","1","1","1"
"3530","1","1","1","1","1"
"3531","0","0","0","0","0"
"3532","0","0","1","0","0"
"3533","1","1","1","0","0"
"3534","1","1","0","0","1"
"3535","0","0","1","1","1"
"3536","1","0","0","0","0"
"3537","1","1","1","1","1"
"3538","1","0","1","1","1"
"3539","1","0","1","0","0"
"3540","1","1","1","1","0"
"3541","1","0","0","0","1"
"3542","1","0","0","1","1"
"3543","1","0","1","0","0"
"3544","1","1","0","0","0"
"3545","0","0","0","0","0"
"3546","1","1","0","1","1"
"3547","1","0","1","1","0"
"3548","0","0","1","1","1"
"3549","1","0","1","1","0"
"3550","1","0","0","1","1"
"3551","0","0","0","0","1"
"3552","1","1","1","1","0"
"3553","1","0","1","1","1"
"3554","0","1","0","0","0"
"3555","1","0","0","0","0"
"3556","1","0","0","0","0"
"3557","0","1","0","0","1"
"3558","1","0","0","0","0"
"3559","1","0","1","0","0"
"3560","1","1","1","1","1"
"3561","0","1","1","0","1"
"3562","0","1","1","1","1"
"3563","0","1","1","1","1"
"3564","1","1","1","1","1"
"3565","1","0","1","0","0"
"3566","0","0","0","0","0"
"3567","1","1","1","1","1"
"3568","1","0","1","0","0"
"3569","0","1","0","0","0"
"3570","1","1","1","1","1"
"3571","1","1","0","0","0"
"3572","1","1","1","0","1"
"3573","1","1","0","1","1"
"3574","0","0","1","1","1"
"3575","0","0","1","1","1"
"3576","1","1","1","0","0"
"3577","0","0","1","1","0"
"3578","0","0","0","1","0"
"3579","0","0","1","0","1"
"3580","0","1","1","1","0"
"3581","0","1","1","1","1"
"3582","1","0","1","1","0"
"3583","0","1","0","0","0"
"3584","1","0","1","1","0"
"3585","1","1","1","1","1"
"3586","1","1","0","1","0"
"3587","1","1","1","1","1"
"3588","1","1","1","1","1"
"3589","0","1","0","1","0"
"3590","1","0","0","1","0"
"3591","1","1","0","0","0"
"3592","1","1","1","1","1"
"3593","1","0","0","0","0"
"3594","0","0","0","0","0"
"3595","1","0","0","0","0"
"3596","1","0","0","1","1"
"3597","1","1","0","0","1"
"3598","0","0","0","0","0"
"3599","1","0","1","0","0"
"3600","1","0","1","1","1"
"3601","1","0","0","1","0"
"3602","1","1","1","1","1"
"3603","1","1","0","0","0"
"3604","0","1","1","0","0"
"3605","1","1","1","0","1"
"3606","1","1","0","1","1"
"3607","1","1","1","0","0"
"3608","1","0","1","1","0"
"3609","1","1","1","1","0"
"3610","0","1","1","1","1"
"3611","0","1","0","0","1"
"3612","1","1","1","1","1"
"3613","1","1","1","0","1"
"3614","0","1","1","0","0"
"3615","0","0","0","1","0"
"3616","0","0","1","0","0"
"3617","0","0","1","0","0"
"3618","0","0","0","0","0"
"3619","1","1","0","0","1"
"3620","1","1","0","0","1"
"3621","1","0","0","0","0"
"3622","1","1","0","1","1"
"3623","0","0","1","1","1"
"3624","1","1","0","0","0"
"3625","0","1","1","1","0"
"3626","1","1","1","0","0"
"3627","0","0","0","0","0"
"3628","0","0","1","1","1"
"3629","1","1","0","0","0"
"3630","1","1","0","0","0"
"3631","1","0","0","0","0"
"3632","0","0","1","0","0"
"3633","1","1","0","0","0"
"3634","1","1","0","0","0"
"3635","0","1","1","0","0"
"3636","1","1","0","0","1"
"3637","1","1","0","1","1"
"3638","1","1","1","1","1"
"3639","1","1","0","1","0"
"3640","1","0","0","1","0"
"3641","0","0","0","0","0"
"3642","0","1","1","0","0"
"3643","0","1","1","1","1"
"3644","0","0","0","0","0"
"3645","0","1","0","0","0"
"3646","1","0","1","0","0"
"3647","0","1","1","1","1"
"3648","1","1","0","1","0"
"3649","0","1","1","1","0"
"3650","0","1","1","0","1"
"3651","0","1","0","0","1"
"3652","0","0","1","1","1"
"3653","0","1","1","1","1"
"3654","1","0","0","0","1"
"3655","1","0","1","0","0"
"3656","0","1","0","1","0"
"3657","0","1","1","1","1"
"3658","0","0","0","1","1"
"3659","0","1","0","0","1"
"3660","1","0","0","1","1"
"3661","1","0","0","0","0"
"3662","0","1","0","0","0"
"3663","1","1","1","1","1"
"3664","0","0","1","0","0"
"3665","1","1","1","1","1"
"3666","0","1","0","1","0"
"3667","0","1","0","0","1"
"3668","1","1","0","1","1"
"3669","1","1","1","1","1"
"3670","0","0","0","0","1"
"3671","1","0","0","1","1"
"3672","1","0","0","0","1"
"3673","0","1","1","1","1"
"3674","1","0","1","1","0"
"3675","1","1","1","1","1"
"3676","0","1","0","1","0"
"3677","1","1","1","1","1"
"3678","1","0","1","0","0"
"3679","0","1","0","0","1"
"3680","1","1","1","0","1"
"3681","1","1","1","1","1"
"3682","0","0","1","1","1"
"3683","1","1","0","0","0"
"3684","1","0","1","1","1"
"3685","0","1","1","1","1"
"3686","1","0","0","0","1"
"3687","1","1","1","1","1"
"3688","0","1","1","0","1"
"3689","1","0","1","1","1"
"3690","1","1","1","0","0"
"3691","0","0","0","0","0"
"3692","0","1","1","0","1"
"3693","0","1","1","0","1"
"3694","0","0","0","1","1"
"3695","1","1","0","1","0"
"3696","1","1","1","1","1"
"3697","1","1","0","1","0"
"3698","1","0","0","1","1"
"3699","0","1","1","0","0"
"3700","0","0","1","1","1"
"3701","0","0","0","0","1"
"3702","0","1","1","1","0"
"3703","1","0","0","0","0"
"3704","1","0","0","0","1"
"3705","1","1","0","1","1"
"3706","1","0","1","1","1"
"3707","1","0","0","0","1"
"3708","1","0","0","0","1"
"3709","0","1","0","1","0"
"3710","0","1","1","0","1"
"3711","1","0","1","0","0"
"3712","1","0","1","1","1"
"3713","0","1","1","0","1"
"3714","0","1","1","1","1"
"3715","0","1","1","1","1"
"3716","1","1","1","0","0"
"3717","0","1","0","1","1"
"3718","1","1","1","0","0"
"3719","1","0","0","0","1"
"3720","1","0","0","0","0"
"3721","1","0","0","0","1"
"3722","1","0","0","0","1"
"3723","0","0","1","0","0"
"3724","1","0","1","1","1"
"3725","0","0","0","1","0"
"3726","1","1","0","0","0"
"3727","1","0","1","1","0"
"3728","1","0","0","1","1"
"3729","1","0","1","1","0"
"3730","0","1","0","0","0"
"3731","0","0","1","0","0"
"3732","0","0","1","0","1"
"3733","0","1","1","0","1"
"3734","0","0","0","1","0"
"3735","0","0","0","1","1"
"3736","1","0","1","0","0"
"3737","1","1","1","0","0"
"3738","1","0","0","0","0"
"3739","1","0","1","0","1"
"3740","0","0","0","0","1"
"3741","0","1","1","1","1"
"3742","1","1","0","1","0"
"3743","1","1","1","0","0"
"3744","1","1","1","1","1"
"3745","0","1","1","1","1"
"3746","0","1","1","1","1"
"3747","0","0","0","0","1"
"3748","0","1","1","1","1"
"3749","1","1","0","1","1"
"3750","1","1","0","0","0"
"3751","1","1","1","0","1"
"3752","1","0","0","1","0"
"3753","1","1","1","1","1"
"3754","1","1","1","0","0"
"3755","0","0","0","1","0"
"3756","0","1","1","0","1"
"3757","1","1","1","1","1"
"3758","0","1","0","1","0"
"3759","0","1","0","1","0"
"3760","1","0","0","0","0"
"3761","1","1","1","0","1"
"3762","1","1","0","0","0"
"3763","1","1","1","1","1"
"3764","1","0","1","0","0"
"3765","1","0","1","0","0"
"3766","1","1","1","0","0"
"3767","0","0","1","1","1"
"3768","1","1","0","1","0"
"3769","0","0","0","1","0"
"3770","1","0","1","1","1"
"3771","1","1","1","1","1"
"3772","1","1","1","0","0"
"3773","1","1","0","0","1"
"3774","1","1","0","1","1"
"3775","0","1","1","1","1"
"3776","1","1","0","0","1"
"3777","1","1","0","1","0"
"3778","1","1","1","0","1"
"3779","0","1","1","1","1"
"3780","0","1","0","1","1"
"3781","0","0","1","1","0"
"3782","0","1","0","0","1"
"3783","0","1","0","0","1"
"3784","1","1","1","1","1"
"3785","0","1","1","0","1"
"3786","0","0","1","0","0"
"3787","1","1","0","1","0"
"3788","0","0","0","0","0"
"3789","1","1","0","1","1"
"3790","0","1","1","1","1"
